cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
02,Baja California,0,Estatal,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,478912,Viviendas
02,Baja California,0,Estatal,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,543561,Viviendas
02,Baja California,0,Estatal,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,660170,Viviendas
02,Baja California,0,Estatal,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,840665,Viviendas
02,Baja California,0,Estatal,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,1132622,Viviendas
02,Baja California,0,Estatal,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,434826,Viviendas
02,Baja California,0,Estatal,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,499982,Viviendas
02,Baja California,0,Estatal,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,632121,Viviendas
02,Baja California,0,Estatal,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,807329,Viviendas
02,Baja California,0,Estatal,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,1117719,Viviendas
02,Baja California,0,Estatal,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,387206,Viviendas
02,Baja California,0,Estatal,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,458047,Viviendas
02,Baja California,0,Estatal,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,609924,Viviendas
02,Baja California,0,Estatal,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,797017,Viviendas
02,Baja California,0,Estatal,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,1101573,Viviendas
02,Baja California,0,Estatal,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
02,Baja California,0,Estatal,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,546064,Viviendas
02,Baja California,0,Estatal,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,655729,Viviendas
02,Baja California,0,Estatal,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,840816,Viviendas
02,Baja California,0,Estatal,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,1136708,Viviendas
02,Baja California,0,Estatal,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
02,Baja California,0,Estatal,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,402504,Viviendas
02,Baja California,0,Estatal,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,530201,Viviendas
02,Baja California,0,Estatal,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,682284,Viviendas
02,Baja California,0,Estatal,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,946647,Viviendas
02,Baja California,0,Estatal,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
02,Baja California,0,Estatal,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,84377,Viviendas
02,Baja California,0,Estatal,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,188340,Viviendas
02,Baja California,0,Estatal,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,374234,Viviendas
02,Baja California,0,Estatal,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,576454,Viviendas
02,Baja California,0,Estatal,1004000001,Población derechohabiente a servicios de salud,2000,1272846,Personas
02,Baja California,0,Estatal,1004000001,Población derechohabiente a servicios de salud,2005,1599017,Personas
02,Baja California,0,Estatal,1004000001,Población derechohabiente a servicios de salud,2010,2178921,Personas
02,Baja California,0,Estatal,1004000001,Población derechohabiente a servicios de salud,2020,2905265,Personas
02,Baja California,0,Estatal,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
02,Baja California,0,Estatal,1005000012,Población de 5 años y más que asiste a la escuela,2000,614753,Personas
02,Baja California,0,Estatal,1005000012,Población de 5 años y más que asiste a la escuela,2005,734472,Personas
02,Baja California,0,Estatal,1005000012,Población de 5 años y más que asiste a la escuela,2010,862042,Personas
02,Baja California,0,Estatal,1005000012,Población de 5 años y más que asiste a la escuela,2020,937881,Personas
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,8.2,Años de escolaridad
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,8.9,Años de escolaridad
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,9.26,Años de escolaridad
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,9.75741772139322,Años de escolaridad
02,Baja California,0,Estatal,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,10.2026545439928,Años de escolaridad
02,Baja California,0,Estatal,1005000039,Población de 5 años y más hablante de lengua indígena,1995,22912,Personas
02,Baja California,0,Estatal,1005000039,Población de 5 años y más hablante de lengua indígena,2000,37685,Personas
02,Baja California,0,Estatal,1005000039,Población de 5 años y más hablante de lengua indígena,2005,33604,Personas
02,Baja California,0,Estatal,1005000039,Población de 5 años y más hablante de lengua indígena,2010,41005,Personas
02,Baja California,0,Estatal,1005000039,Población de 5 años y más hablante de lengua indígena,2020,48638,Personas
02,Baja California,0,Estatal,3104003001,Porcentaje de población inmigrante (migración reciente),2020,6.15914025608315,Porcentaje
02,Baja California,0,Estatal,3105001001,Densidad de población,1900,0.1,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1910,0.3,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1921,0.3,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1930,0.7,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1940,1.1,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1950,3.2,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1960,7.4,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1970,12.4,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1980,16.9,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1990,24,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,1995,29.5,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,2000,34.8,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,2005,39.8,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,2010,44.16,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,2015,46.406572,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105001001,Densidad de población,2020,52.7504586983258,Habitantes por kilómetro cuadrado
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,1950,35.5,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,1960,22.3,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,1970,15.7,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,1990,9.1,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,1995,8.6,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2000,8.4,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2005,7,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2010,7.7,Porcentaje
02,Baja California,0,Estatal,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,6.33533385336241,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,1970,17.5,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,1980,7,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,1990,7.8,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,2000,4.2,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,2005,3.6,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,2010,3.3,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.2330054,Porcentaje
02,Baja California,0,Estatal,3114004001,Porcentaje de viviendas con piso de tierra,2020,1.97299368757379,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,1970,79,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,1980,88.7,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,1990,89.5,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,1995,95.4,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,2000,97.2,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,2005,96.8,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,2010,98.5,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,2015,99.291251,Porcentaje
02,Baja California,0,Estatal,3114006001,Porcentaje de viviendas con electricidad,2020,98.9837020024453,Porcentaje
02,Baja California,0,Estatal,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,1990,66.7,Porcentaje
02,Baja California,0,Estatal,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2000,81.4,Porcentaje
02,Baja California,0,Estatal,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2005,90.8,Porcentaje
02,Baja California,0,Estatal,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2010,93.7,Porcentaje
02,Baja California,0,Estatal,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,96.2702239281416,Porcentaje
02,Baja California,0,Estatal,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,1990,92.5,Porcentaje
02,Baja California,0,Estatal,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2000,94.5126735823657,Porcentaje
02,Baja California,0,Estatal,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2005,97.5,Porcentaje
02,Baja California,0,Estatal,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2010,99.1,Porcentaje
02,Baja California,0,Estatal,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,99.3407914871824,Porcentaje
02,Baja California,0,Estatal,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2000,33.67,Porcentaje de viviendas
02,Baja California,0,Estatal,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2010,49.7015174253793,Porcentaje de viviendas
02,Baja California,0,Estatal,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2015,55.0542715794137,Porcentaje de viviendas
02,Baja California,0,Estatal,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,59.8601119669041,Porcentaje de viviendas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,1990,245863,Personas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,1995,291613,Personas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,2000,319673,Personas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,2005,369359,Personas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,2010,415325,Personas
02,Baja California,0,Estatal,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,421200,Personas
02,Baja California,0,Estatal,6200205243,Viviendas habitadas,1990,373898,Viviendas
02,Baja California,0,Estatal,6200205243,Viviendas habitadas,2000,610057,Viviendas
02,Baja California,0,Estatal,6200205243,Viviendas habitadas,2005,738857,Viviendas
02,Baja California,0,Estatal,6200205243,Viviendas habitadas,2010,870769,Viviendas
02,Baja California,0,Estatal,6200205243,Viviendas habitadas,2020,1149563,Viviendas
02,Baja California,0,Estatal,6200205244,Viviendas que son cuarto de azotea,1990,366,Viviendas
02,Baja California,0,Estatal,6200205244,Viviendas que son cuarto de azotea,2000,387,Viviendas
02,Baja California,0,Estatal,6200205244,Viviendas que son cuarto de azotea,2005,546,Viviendas
02,Baja California,0,Estatal,6200205244,Viviendas que son cuarto de azotea,2010,140,Viviendas
02,Baja California,0,Estatal,6200205244,Viviendas que son cuarto de azotea,2020,63,Viviendas
02,Baja California,0,Estatal,6200205245,Viviendas móviles,1990,1426,Viviendas
02,Baja California,0,Estatal,6200205245,Viviendas móviles,2000,3167,Viviendas
02,Baja California,0,Estatal,6200205245,Viviendas móviles,2005,4198,Viviendas
02,Baja California,0,Estatal,6200205245,Viviendas móviles,2010,4915,Viviendas
02,Baja California,0,Estatal,6200205245,Viviendas móviles,2020,2754,Viviendas
02,Baja California,0,Estatal,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,1990,67788,Viviendas
02,Baja California,0,Estatal,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2000,68882,Viviendas
02,Baja California,0,Estatal,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2005,128590,Viviendas
02,Baja California,0,Estatal,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2010,63538,Viviendas
02,Baja California,0,Estatal,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,80869,Viviendas
02,Baja California,0,Estatal,6200205247,Viviendas que son refugio,1990,636,Viviendas
02,Baja California,0,Estatal,6200205247,Viviendas que son refugio,2000,143,Viviendas
02,Baja California,0,Estatal,6200205247,Viviendas que son refugio,2005,112,Viviendas
02,Baja California,0,Estatal,6200205247,Viviendas que son refugio,2010,144,Viviendas
02,Baja California,0,Estatal,6200205247,Viviendas que son refugio,2020,460,Viviendas
02,Baja California,0,Estatal,6200205248,Viviendas colectivas,1990,422,Viviendas
02,Baja California,0,Estatal,6200205248,Viviendas colectivas,2000,390,Viviendas
02,Baja California,0,Estatal,6200205248,Viviendas colectivas,2005,519,Viviendas
02,Baja California,0,Estatal,6200205248,Viviendas colectivas,2010,459,Viviendas
02,Baja California,0,Estatal,6200205248,Viviendas colectivas,2020,650,Viviendas
02,Baja California,0,Estatal,6200205249,Viviendas que son casa independiente o local no construido para habitación,1990,284901,Viviendas
02,Baja California,0,Estatal,6200205249,Viviendas que son casa independiente o local no construido para habitación,2000,460763,Viviendas
02,Baja California,0,Estatal,6200205249,Viviendas que son casa independiente o local no construido para habitación,2005,543591,Viviendas
02,Baja California,0,Estatal,6200205249,Viviendas que son casa independiente o local no construido para habitación,2010,784982,Viviendas
02,Baja California,0,Estatal,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,829493,Viviendas
02,Baja California,0,Estatal,6200205252,Población de 5 años y más inmigrante,2000,229547,Personas
02,Baja California,0,Estatal,6200205252,Población de 5 años y más inmigrante,2010,154029,Personas
02,Baja California,0,Estatal,6200205252,Población de 5 años y más inmigrante,2020,211416,Personas
02,Baja California,0,Estatal,6200205253,Población total sin limitación en la actividad,2010,2966445,Personas
02,Baja California,0,Estatal,6200205253,Población total sin limitación en la actividad,2020,3213665,Personas
02,Baja California,0,Estatal,6200205254,Población total que no especificó limitación en la actividad,2010,79934,Personas
02,Baja California,0,Estatal,6200205254,Población total que no especificó limitación en la actividad,2020,13996,Personas
02,Baja California,0,Estatal,6200205255,Porcentaje de la población migrante internacional destino otro país,2000,1.91,Porcentaje
02,Baja California,0,Estatal,6200205255,Porcentaje de la población migrante internacional destino otro país,2010,4,Porcentaje
02,Baja California,0,Estatal,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,5.62457966089696,Porcentaje
02,Baja California,0,Estatal,6200205256,Población de 5 años y más con religión no especificada,1990,10994,Personas
02,Baja California,0,Estatal,6200205256,Población de 5 años y más con religión no especificada,2000,31464,Personas
02,Baja California,0,Estatal,6200205256,Población de 5 años y más con religión no especificada,2010,39813,Personas
02,Baja California,0,Estatal,6200205256,Población de 5 años y más con religión no especificada,2020,11143,Personas
02,Baja California,0,Estatal,6200205257,Población de 5 años y más católica,1990,1228290,Personas
02,Baja California,0,Estatal,6200205257,Población de 5 años y más católica,2000,1637088,Personas
02,Baja California,0,Estatal,6200205257,Población de 5 años y más católica,2010,2067835,Personas
02,Baja California,0,Estatal,6200205257,Población de 5 años y más católica,2020,2187369,Personas
02,Baja California,0,Estatal,6200205259,Población nacida en otro país residente en México,1990,32882,Personas
02,Baja California,0,Estatal,6200205259,Población nacida en otro país residente en México,2000,59716,Personas
02,Baja California,0,Estatal,6200205259,Población nacida en otro país residente en México,2010,122664,Personas
02,Baja California,0,Estatal,6200205259,Población nacida en otro país residente en México,2020,152377,Personas
02,Baja California,0,Estatal,6200205260,Población con limitación en la actividad para escuchar,2010,8431,Personas
02,Baja California,0,Estatal,6200205260,Población con limitación en la actividad para escuchar,2020,66531,Personas
02,Baja California,0,Estatal,6200205261,Población con limitación en la actividad para hablar o comunicarse,2010,9460,Personas
02,Baja California,0,Estatal,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,23627,Personas
02,Baja California,0,Estatal,6200205263,Población con limitación en la actividad para caminar o moverse,2010,59844,Personas
02,Baja California,0,Estatal,6200205263,Población con limitación en la actividad para caminar o moverse,2020,103981,Personas
02,Baja California,0,Estatal,6200205264,Porcentaje de la población migrante internacional destino no especificado,2000,3.07,Porcentaje
02,Baja California,0,Estatal,6200205264,Porcentaje de la población migrante internacional destino no especificado,2010,1.8,Porcentaje
02,Baja California,0,Estatal,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,7.30593607305936,Porcentaje
02,Baja California,0,Estatal,6200205268,Población nacida en otro país residente en México hombres,1990,17313,Personas
02,Baja California,0,Estatal,6200205268,Población nacida en otro país residente en México hombres,2000,31623,Personas
02,Baja California,0,Estatal,6200205268,Población nacida en otro país residente en México hombres,2010,65076,Personas
02,Baja California,0,Estatal,6200205268,Población nacida en otro país residente en México hombres,2020,82394,Personas
02,Baja California,0,Estatal,6200205269,Población con limitación en la actividad para atender el cuidado personal,2010,6127,Personas
02,Baja California,0,Estatal,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,19935,Personas
02,Baja California,0,Estatal,6200205270,Población con limitación en la actividad para poner atención o aprender,2010,5565,Personas
02,Baja California,0,Estatal,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,66867,Personas
02,Baja California,0,Estatal,6200205271,Población con limitación en la actividad,2020,361269,Personas
02,Baja California,0,Estatal,6200205272,Porcentaje de población nacida en otro país residente en México,2020,4.04288117335541,Porcentaje
02,Baja California,0,Estatal,6200205273,Población de 5 años y más con religión distinta de católica,1990,122174,Personas
02,Baja California,0,Estatal,6200205273,Población de 5 años y más con religión distinta de católica,2000,218574,Personas
02,Baja California,0,Estatal,6200205273,Población de 5 años y más con religión distinta de católica,2010,439238,Personas
02,Baja California,0,Estatal,6200205273,Población de 5 años y más con religión distinta de católica,2020,651391,Personas
02,Baja California,0,Estatal,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,4.33518240924261,Porcentaje
02,Baja California,0,Estatal,6200205277,Población de 5 años y más emigrante,2000,64966,Personas
02,Baja California,0,Estatal,6200205277,Población de 5 años y más emigrante,2010,128101,Personas
02,Baja California,0,Estatal,6200205277,Población de 5 años y más emigrante,2020,89781,Personas
02,Baja California,0,Estatal,6200205280,Población con limitación en la actividad para ver,2010,29877,Personas
02,Baja California,0,Estatal,6200205280,Población con limitación en la actividad para ver,2020,230524,Personas
02,Baja California,0,Estatal,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,3.74554907299226,Porcentaje
02,Baja California,0,Estatal,6200205284,Población nacida en otro país residente en México mujeres,1990,15569,Personas
02,Baja California,0,Estatal,6200205284,Población nacida en otro país residente en México mujeres,2000,28093,Personas
02,Baja California,0,Estatal,6200205284,Población nacida en otro país residente en México mujeres,2010,57588,Personas
02,Baja California,0,Estatal,6200205284,Población nacida en otro país residente en México mujeres,2020,69983,Personas
02,Baja California,0,Estatal,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2000,95.02,Porcentaje
02,Baja California,0,Estatal,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2010,94.2,Porcentaje
02,Baja California,0,Estatal,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,87.0694842660437,Porcentaje
02,Baja California,0,Estatal,6200205286,Población con limitación en la actividad mental,2010,11354,Personas
02,Baja California,0,Estatal,6200205286,Población con limitación en la actividad mental,2020,51236,Personas
02,Baja California,0,Estatal,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,117.734306903105,Índice
02,Baja California,0,Estatal,6200205289,Población de 5 años y más sin religión,1990,64343,Personas
02,Baja California,0,Estatal,6200205289,Población de 5 años y más sin religión,2000,123743,Personas
02,Baja California,0,Estatal,6200205289,Población de 5 años y más sin religión,2010,277525,Personas
02,Baja California,0,Estatal,6200205289,Población de 5 años y más sin religión,2020,644597,Personas
02,Baja California,0,Estatal,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.2931259,Porcentaje
02,Baja California,0,Estatal,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.57397267231103,Porcentaje
02,Baja California,0,Estatal,6200240301,Población católica,2020,2336.986,Miles de personas
02,Baja California,0,Estatal,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,27.9558280982375,Porcentaje
02,Baja California,0,Estatal,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
02,Baja California,0,Estatal,6200240305,Porcentaje de la población que profesa la religión católica,2020,62.0051366137617,Porcentaje
02,Baja California,0,Estatal,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.5071343,Porcentaje
02,Baja California,0,Estatal,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.586071956479484,Porcentaje
02,Baja California,0,Estatal,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.6633306,Porcentaje
02,Baja California,0,Estatal,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.23595930760495,Porcentaje
02,Baja California,0,Estatal,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.4710619,Porcentaje
02,Baja California,0,Estatal,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,3.90993833494514,Porcentaje
02,Baja California,0,Estatal,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,25.462602,Porcentaje
02,Baja California,0,Estatal,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,27.9796551463349,Porcentaje
02,Baja California,0,Estatal,6200240315,Porcentaje de la población con limitación mental,2020,1.41894803541776,Porcentaje
02,Baja California,0,Estatal,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0.24213075060532,Porcentaje
02,Baja California,0,Estatal,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,1401,Personas
02,Baja California,0,Estatal,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
02,Baja California,0,Estatal,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,380,Personas
02,Baja California,0,Estatal,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,30.272223,Porcentaje
02,Baja California,0,Estatal,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,17.7558673649392,Porcentaje
02,Baja California,0,Estatal,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0.532521871434,Porcentaje
02,Baja California,0,Estatal,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,5777,Personas
02,Baja California,0,Estatal,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.9698791,Porcentaje
02,Baja California,0,Estatal,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.23024297217534,Porcentaje
02,Baja California,0,Estatal,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.4417473,Porcentaje
02,Baja California,0,Estatal,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.500770979373809,Porcentaje
02,Baja California,0,Estatal,6200240331,Población de 5 años y más hablante de Maya,2020,413,Personas
02,Baja California,0,Estatal,6200240332,Población de 5 años y más hablante de Otomí,2020,434,Personas
02,Baja California,0,Estatal,6200240334,Población de 5 años y más hablante de Tojolabal,2020,113,Personas
02,Baja California,0,Estatal,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.7611282,Porcentaje
02,Baja California,0,Estatal,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.59707945195718,Porcentaje
02,Baja California,0,Estatal,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,0.7148219,Porcentaje
02,Baja California,0,Estatal,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,0.920362444064443,Porcentaje
02,Baja California,0,Estatal,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.5807444,Porcentaje
02,Baja California,0,Estatal,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.28892674725411,Porcentaje
02,Baja California,0,Estatal,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.2439568,Porcentaje
02,Baja California,0,Estatal,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.300361545319734,Porcentaje
02,Baja California,0,Estatal,6200240345,Población de 5 años y más hablante de Mixe,2020,881,Personas
02,Baja California,0,Estatal,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.5864171,Porcentaje
02,Baja California,0,Estatal,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.06939904557566,Porcentaje
02,Baja California,0,Estatal,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.565416,Porcentaje
02,Baja California,0,Estatal,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.4381236869486,Porcentaje
02,Baja California,0,Estatal,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.7481534,Porcentaje
02,Baja California,0,Estatal,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.9398255850283,Porcentaje
02,Baja California,0,Estatal,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,3.78149681829619,Porcentaje
02,Baja California,0,Estatal,6200240361,Población de 5 años y más hablante de Mazahua,2020,334,Personas
02,Baja California,0,Estatal,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
02,Baja California,0,Estatal,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,19.384175,Porcentaje
02,Baja California,0,Estatal,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,21.6082717143256,Porcentaje
02,Baja California,0,Estatal,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,4.29599961855719,Porcentaje
02,Baja California,0,Estatal,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,5.96260977618921,Porcentaje
